"944","Leicester","Stoke","2.1","3.5","3.8","3","0"
"945","Man_United","Southampton","1.91","3.5","4.75","0","1"
"946","Norwich","Liverpool","4.33","3.5","1.95","4","5"
"947","Sunderland","Bournemouth","3","3.4","2.5","1","1"
"948","Watford","Newcastle","2.05","3.5","4","2","1"
"949","West_Brom","Aston_Villa","2.1","3.3","4","0","0"
"950","West_Ham","Man_City","5","4","1.73","2","2"
"951","Arsenal","Chelsea","2.1","3.5","3.9","0","1"
"952","Everton","Swansea","1.73","3.8","5.5","1","2"
"953","Arsenal","Southampton","1.75","3.75","5.25","0","0"
"954","Crystal_Palace","Bournemouth","2.45","3.3","3.2","1","2"
"955","Leicester","Liverpool","2.63","3.4","2.88","2","0"
"956","Man_United","Stoke","1.7","3.75","5.75","3","0"
"957","Norwich","Tottenham","4.5","3.75","1.85","0","3"
"958","Sunderland","Man_City","8","4.75","1.45","0","1"
"959","West_Brom","Swansea","2.63","3.1","3.1","1","1"
"960","West_Ham","Aston_Villa","1.91","3.5","4.75","2","0"
"961","Everton","Newcastle","1.65","4.2","5.5","3","0"
"962","Watford","Chelsea","4.33","3.5","1.95","0","0"
"963","Aston_Villa","Norwich","2.45","3.2","3.3","2","0"
"964","Liverpool","Sunderland","1.44","4.75","8.5","2","2"
"965","Man_City","Leicester","1.62","4.2","6","1","3"
"966","Newcastle","West_Brom","2.15","3.4","3.8","1","0"
"967","Southampton","West_Ham","1.73","3.8","5.5","1","0"
"968","Stoke","Everton","2.7","3.4","2.8","0","3"
"969","Swansea","Crystal_Palace","2.25","3.3","3.6","1","1"
"970","Tottenham","Watford","1.5","4.33","8","1","0"
"971","Bournemouth","Arsenal","3.8","3.5","2.1","0","2"
"972","Chelsea","Man_United","2.15","3.3","3.9","1","1"
"973","Bournemouth","Stoke","2.05","3.4","4.1","1","3"
"974","Chelsea","Newcastle","1.44","4.75","8","5","1"
"975","Crystal_Palace","Watford","2.25","3.3","3.6","1","2"
"976","Everton","West_Brom","1.53","4.2","7.5","0","1"
"977","Norwich","West_Ham","2.38","3.4","3.25","2","2"
"978","Sunderland","Man_United","5.25","3.75","1.75","2","1"
"979","Swansea","Southampton","3.2","3.25","2.5","0","1"
"980","Arsenal","Leicester","1.75","4","5","2","1"
"981","Aston_Villa","Liverpool","4.75","3.6","1.85","0","6"
"982","Man_City","Tottenham","2.1","3.75","3.6","1","2"
"983","Leicester","Norwich","1.5","4.33","6","1","0"
"984","Southampton","Chelsea","2.8","3.25","2.5","1","2"
"985","Stoke","Aston_Villa","1.62","3.75","5.5","2","1"
"986","Watford","Bournemouth","2.38","3.25","3","0","0"
"987","West_Brom","Crystal_Palace","2.6","3.1","2.8","3","2"
"988","West_Ham","Sunderland","1.8","3.5","4.5","1","0"
"989","Tottenham","Swansea","1.4","4.2","9","2","1"
"990","Man_United","Arsenal","3","3.25","2.38","3","2"
"991","Aston_Villa","Everton","4.5","3.6","1.91","1","3"
"992","Bournemouth","Southampton","2.9","3.25","2.7","2","0"
"993","Leicester","West_Brom","1.73","3.8","5.5","2","2"
"994","Norwich","Chelsea","5.25","4","1.7","1","2"
"995","Sunderland","Crystal_Palace","2.5","3.3","3.1","2","2"
"996","Arsenal","Swansea","1.36","5.25","10","1","2"
"997","Liverpool","Man_City","2.63","3.4","2.88","3","0"
"998","Man_United","Watford","1.67","3.8","6","1","0"
"999","Stoke","Newcastle","2","3.5","4.2","1","0"
"1000","West_Ham","Tottenham","4","3.6","2","1","0"
"1001","Chelsea","Stoke","1.5","4.5","7.5","1","1"
"1002","Everton","West_Ham","1.73","4","5","2","3"
"1003","Man_City","Aston_Villa","1.22","7","15","4","0"
"1004","Newcastle","Bournemouth","2.63","3.4","2.88","1","3"
"1005","Southampton","Sunderland","1.6","4","6.5","1","1"
"1006","Swansea","Norwich","2.05","3.5","4","1","0"
"1007","Tottenham","Arsenal","2.38","3.4","3.25","2","2"
"1008","Watford","Leicester","3","3.4","2.55","0","1"
"1009","Crystal_Palace","Liverpool","3.8","3.5","2.1","1","2"
"1010","West_Brom","Man_United","4.33","3.4","2","1","0"
"1011","Bournemouth","Swansea","1.95","3.5","4.33","3","2"
"1012","Norwich","Man_City","6","4.2","1.6","0","0"
"1013","Stoke","Southampton","2.7","3.2","2.9","1","2"
"1014","Aston_Villa","Tottenham","7.5","4.5","1.5","0","2"
"1015","Leicester","Newcastle","1.57","4.33","6.25","1","0"
"1016","Chelsea","West_Ham","1.75","3.8","5.25","2","2"
"1017","Crystal_Palace","Leicester","3","3.4","2.5","0","1"
"1018","Everton","Arsenal","2.7","3.5","2.7","0","2"
"1019","Swansea","Aston_Villa","1.67","3.8","6","1","0"
"1020","Watford","Stoke","2.4","3.25","3.3","1","2"
"1021","West_Brom","Norwich","2.25","3.3","3.6","0","1"
"1022","Man_City","Man_United","1.83","3.75","4.75","0","1"
"1023","Newcastle","Sunderland","2.1","3.5","3.8","1","1"
"1024","Southampton","Liverpool","2.63","3.4","2.88","3","2"
"1025","Tottenham","Bournemouth","1.53","4.33","7","3","0"
"1026","Arsenal","Watford","1.36","5.25","10","4","0"
"1027","Aston_Villa","Chelsea","6.5","4.33","1.57","0","4"
"1028","Bournemouth","Man_City","3.75","3.6","2.1","0","4"
"1029","Liverpool","Tottenham","2.5","3.4","3","1","1"
"1030","Norwich","Newcastle","2.2","3.4","3.6","3","2"
"1031","Stoke","Swansea","2.2","3.4","3.6","2","2"
"1032","Sunderland","West_Brom","2.1","3.3","4","0","0"
"1033","West_Ham","Crystal_Palace","1.95","3.6","4.2","2","2"
"1034","Leicester","Southampton","2.25","3.4","3.5","1","0"
"1035","Man_United","Everton","2.1","3.5","3.75","1","0"
"1036","Aston_Villa","Bournemouth","3.4","3.2","2.2","1","2"
"1037","Crystal_Palace","Norwich","2.05","3.4","3.6","1","0"
"1038","Man_City","West_Brom","1.33","5","9","2","1"
"1039","Southampton","Newcastle","1.53","4","6","3","1"
"1040","Swansea","Chelsea","3.75","3.4","2","1","0"
"1041","Watford","Everton","3.4","3.3","2.15","1","1"
"1042","West_Ham","Arsenal","3.6","3.5","2","3","3"
"1043","Liverpool","Stoke","1.55","4","5.75","4","1"
"1044","Sunderland","Leicester","3.4","3.4","2.1","0","2"
"1045","Tottenham","Man_United","1.91","3.5","4","3","0"
"1046","Crystal_Palace","Everton","2.9","3.4","2.6","0","0"
"1047","Chelsea","Man_City","2.75","3.4","2.7","0","3"
"1048","Everton","Southampton","2.7","3.4","2.8","1","1"
"1049","Man_United","Aston_Villa","1.22","7","17","1","0"
"1050","Newcastle","Swansea","2.3","3.4","3.4","3","0"
"1051","Norwich","Sunderland","2.4","3.3","3.25","0","3"
"1052","West_Brom","Watford","2.4","3.2","3.4","0","1"
"1053","Arsenal","Crystal_Palace","1.33","5.75","9.5","1","1"
"1054","Bournemouth","Liverpool","3.6","3.5","2.15","1","2"
"1055","Leicester","West_Ham","1.95","3.6","4.2","2","2"
"1056","Stoke","Tottenham","4.5","3.75","1.85","0","4"
"1057","Newcastle","Man_City","6","4.5","1.57","1","1"
"1058","Liverpool","Everton","1.73","4","5","4","0"
"1059","Man_United","Crystal_Palace","1.53","4.33","7","2","0"
"1060","West_Ham","Watford","1.57","4.33","6.5","3","1"
"1061","Arsenal","West_Brom","1.29","6","13","2","0"
"1062","Aston_Villa","Southampton","7.5","4.2","1.53","2","4"
"1063","Bournemouth","Chelsea","3.1","3.5","2.4","1","4"
"1064","Liverpool","Newcastle","1.57","4.5","6","2","2"
"1065","Man_City","Stoke","1.3","6","11","4","0"
"1066","Leicester","Swansea","1.75","3.7","5.5","4","0"
"1067","Sunderland","Arsenal","4.5","4","1.8","0","0"
"1068","Tottenham","West_Brom","1.22","7","15","1","1"
"1069","Arsenal","Norwich","1.29","6.5","11","1","0"
"1070","Everton","Bournemouth","2","3.8","3.8","2","1"
"1071","Newcastle","Crystal_Palace","2","3.6","4","1","0"
"1072","Stoke","Sunderland","2.75","3.3","2.8","1","1"
"1073","Watford","Aston_Villa","1.7","3.8","5.75","3","2"
"1074","West_Brom","West_Ham","4","3.4","2.1","0","3"
"1075","Man_United","Leicester","2.1","3.4","3.9","1","1"
"1076","Southampton","Man_City","2.8","3.4","2.7","4","2"
"1077","Swansea","Liverpool","3.1","3.5","2.4","3","1"
"1078","Chelsea","Tottenham","2.75","3.6","2.63","2","2"
"1079","Aston_Villa","Newcastle","5.75","4.2","1.65","0","0"
"1080","Bournemouth","West_Brom","1.95","3.6","4.2","1","1"
"1081","Crystal_Palace","Stoke","2.05","3.5","3.9","2","1"
"1082","Leicester","Everton","1.91","4","4","3","1"
"1083","Norwich","Man_United","4.5","3.6","1.91","0","1"
"1084","Sunderland","Chelsea","3","3.5","2.45","3","2"
"1085","West_Ham","Swansea","1.44","4.75","8","1","4"
"1086","Liverpool","Watford","1.5","4.5","7.5","2","0"
"1087","Man_City","Arsenal","2.5","3.6","2.9","2","2"
"1088","Tottenham","Southampton","2.05","3.6","3.9","1","2"
"1089","West_Ham","Man_United","3","3.5","2.45","3","2"
"1090","Liverpool","Chelsea","2","3.8","3.8","1","1"
"1091","Norwich","Watford","1.83","3.75","4.75","4","2"
"1092","Sunderland","Everton","1.75","4","5","3","0"
"1093","Arsenal","Aston_Villa","1.17","9","17","4","0"
"1094","Chelsea","Leicester","2.3","3.75","3.1","1","1"
"1095","Everton","Norwich","1.8","4","4.5","3","0"
"1096","Newcastle","Tottenham","4.5","4","1.8","5","1"
"1097","Southampton","Crystal_Palace","1.36","5.5","9","4","1"
"1098","Stoke","West_Ham","3.5","3.6","2.15","2","1"
"1099","Swansea","Man_City","6","4.75","1.53","1","1"
"1100","Watford","Sunderland","2.05","3.75","3.7","2","2"
"1101","West_Brom","Liverpool","2.4","3.6","3","1","1"
"1102","Man_United","Bournemouth","1.67","4.2","5.25","3","1"
